framework	model	fault_type	condition	fault_detection_rate	time_to_root_cause_ms	precision	span_sufficiency	total_spans	llm_spans	tool_spans	total_tokens	estimated_cost_usd	agent_iterations	faults_injected	faults_detected	run_time_ms	error
autogen	model-B1	hallucination	no_telemetry	0.000	0.0	1.000	0.000	0	0	0	0	0.000000	1	1	0	1.0	
autogen	model-B1	memory_corruption	no_telemetry	0.000	0.0	1.000	0.000	0	0	0	0	0.000000	1	1	0	1.0	
autogen	model-B1	stale_retrieval	no_telemetry	0.000	0.0	1.000	0.000	0	0	0	0	0.000000	1	1	0	1.0	
autogen	model-B1	no_fault	vanilla_otel	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	0	0	1.0	
autogen	model-B1	wrong_tool	vanilla_otel	1.000	25.0	1.000	0.500	4	1	2	576	0.004000	2	1	1	1.0	
autogen	model-B1	tool_failure	vanilla_otel	1.000	25.0	1.000	0.500	4	1	2	576	0.004000	2	1	1	1.0	
autogen	model-B1	timeout	vanilla_otel	1.000	25.0	1.000	0.500	4	1	2	576	0.004000	2	1	1	1.0	
autogen	model-B1	infinite_loop	vanilla_otel	1.000	25.0	1.000	0.500	7	1	5	576	0.004000	5	1	1	1.0	
autogen	model-B1	context_overflow	vanilla_otel	1.000	25.0	1.000	0.500	4	2	1	9608	0.019000	1	1	1	1.0	
autogen	model-B1	cost_explosion	vanilla_otel	1.000	25.0	1.000	0.500	4	2	1	35576	2.504000	1	1	1	1.0	
autogen	model-B1	circular_delegation	vanilla_otel	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	agent_misroute	vanilla_otel	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	planning_failure	vanilla_otel	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	reasoning_loop	vanilla_otel	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	guardrail_bypass	vanilla_otel	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	hallucination	vanilla_otel	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	memory_corruption	vanilla_otel	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	stale_retrieval	vanilla_otel	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	no_fault	otel_genai	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	0	0	1.0	
autogen	model-B1	wrong_tool	otel_genai	1.000	25.0	1.000	0.500	4	1	2	576	0.004000	2	1	1	1.0	
autogen	model-B1	tool_failure	otel_genai	1.000	25.0	1.000	0.500	4	1	2	576	0.004000	2	1	1	1.0	
autogen	model-B1	timeout	otel_genai	1.000	25.0	1.000	0.500	4	1	2	576	0.004000	2	1	1	1.0	
autogen	model-B1	infinite_loop	otel_genai	1.000	25.0	1.000	0.500	7	1	5	576	0.004000	5	1	1	1.0	
autogen	model-B1	context_overflow	otel_genai	1.000	25.0	1.000	0.500	4	2	1	9608	0.019000	1	1	1	1.0	
autogen	model-B1	cost_explosion	otel_genai	1.000	25.0	1.000	0.500	4	2	1	35576	2.504000	1	1	1	1.0	
autogen	model-B1	circular_delegation	otel_genai	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	agent_misroute	otel_genai	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	planning_failure	otel_genai	0.000	0.0	1.000	0.500	4	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	reasoning_loop	otel_genai	0.000	0.0	1.000	0.500	4	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	guardrail_bypass	otel_genai	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	hallucination	otel_genai	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	memory_corruption	otel_genai	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	stale_retrieval	otel_genai	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	no_fault	openinference	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	0	0	1.0	
autogen	model-B1	wrong_tool	openinference	1.000	25.0	1.000	0.500	4	1	2	576	0.004000	2	1	1	1.0	
autogen	model-B1	tool_failure	openinference	1.000	25.0	1.000	0.500	4	1	2	576	0.004000	2	1	1	1.0	
autogen	model-B1	timeout	openinference	1.000	25.0	1.000	0.500	4	1	2	576	0.004000	2	1	1	1.0	
autogen	model-B1	infinite_loop	openinference	1.000	25.0	1.000	0.500	7	1	5	576	0.004000	5	1	1	1.0	
autogen	model-B1	context_overflow	openinference	1.000	25.0	1.000	0.500	4	2	1	9608	0.019000	1	1	1	1.0	
autogen	model-B1	cost_explosion	openinference	1.000	25.0	1.000	0.500	4	2	1	35576	2.504000	1	1	1	1.0	
autogen	model-B1	circular_delegation	openinference	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	agent_misroute	openinference	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	planning_failure	openinference	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	reasoning_loop	openinference	0.000	0.0	1.000	0.500	4	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	guardrail_bypass	openinference	0.000	0.0	1.000	0.500	4	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	hallucination	openinference	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	memory_corruption	openinference	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	stale_retrieval	openinference	0.000	0.0	1.000	0.500	3	1	1	576	0.004000	1	1	0	1.0	
autogen	model-B1	no_fault	metadata_only	0.000	0.0	1.000	1.000	3	1	1	576	0.004000	1	0	0	1.0	
autogen	model-B1	wrong_tool	metadata_only	1.000	25.0	1.000	1.000	4	1	2	576	0.004000	2	1	1	1.0	
autogen	model-B1	tool_failure	metadata_only	1.000	25.0	1.000	1.000	4	1	2	576	0.004000	2	1	1	1.0	
autogen	model-B1	timeout	metadata_only	1.000	25.0	1.000	1.000	4	1	2	576	0.004000	2	1	1	1.0	
autogen	model-B1	infinite_loop	metadata_only	1.000	25.0	1.000	1.000	9	1	7	576	0.004000	7	1	1	1.0	
autogen	model-B1	context_overflow	metadata_only	1.000	25.0	1.000	1.000	4	2	1	9608	0.019000	1	1	1	1.0	
autogen	model-B1	cost_explosion	metadata_only	1.000	25.0	1.000	1.000	4	2	1	35576	2.504000	1	1	1	1.0	
autogen	model-B1	circular_delegation	metadata_only	1.000	25.0	1.000	1.000	5	1	1	576	0.004000	1	1	1	1.0	
autogen	model-B1	agent_misroute	metadata_only	0.000	0.0	1.000	1.000	3	1	1	576	0.004000	1	1	0	1.0	
